id_viaje,hora_pico,dia_semana,troncal,evento_especial,condicion_clima,retraso_significativo
2889,1,Viernes,Eldorado,0,Nublado,0
2890,0,Miércoles,Caracas,0,Soleado,0
2891,0,Sábado,Calle 80,0,Soleado,0
2892,0,Miércoles,Calle 80,0,Nublado,0
2893,1,Jueves,NQS,0,Lluvia,1
2894,1,Jueves,Eldorado,0,Soleado,0
2895,0,Viernes,Eldorado,0,Lluvia,0
2896,0,Miércoles,Calle 26,0,Soleado,0
2897,0,Viernes,Eldorado,0,Nublado,1
2898,0,Miércoles,Suba,0,Nublado,0
2899,1,Sábado,Caracas,0,Nublado,1
2900,0,Miércoles,Suba,0,Soleado,0
2901,1,Miércoles,Autonorte,0,Soleado,1
2902,0,Lunes,Suba,0,Nublado,0
2903,0,Miércoles,Autonorte,0,Nublado,0
2904,1,Jueves,Calle 80,0,Nublado,0
2905,0,Sábado,Eldorado,1,Nublado,1
2906,0,Miércoles,Suba,0,Soleado,0
2907,0,Sábado,NQS,0,Lluvia,0
2908,1,Martes,Calle 26,0,Lluvia,1
2909,0,Martes,Calle 80,0,Lluvia,1
2910,1,Jueves,Caracas,0,Lluvia,1
2911,0,Lunes,Eldorado,0,Nublado,0
2912,0,Viernes,Eldorado,0,Soleado,0
2913,0,Lunes,Calle 80,0,Soleado,0
2914,1,Miércoles,Americas,0,Lluvia,1
2915,0,Domingo,Eldorado,0,Lluvia,0
2916,0,Viernes,Autonorte,0,Nublado,0
2917,0,Domingo,Suba,0,Nublado,0
2918,0,Martes,NQS,0,Soleado,1
2919,0,Miércoles,NQS,0,Nublado,0
2920,1,Sábado,Eldorado,0,Lluvia,0
2921,0,Viernes,Calle 80,0,Nublado,1
2922,1,Martes,Americas,0,Soleado,1
2923,1,Sábado,Calle 80,0,Nublado,0
2924,0,Jueves,Calle 26,0,Lluvia,0
2925,1,Domingo,Suba,0,Lluvia,1
2926,0,Martes,Caracas,0,Soleado,0
2927,1,Viernes,Calle 26,0,Nublado,0
2928,0,Viernes,Caracas,0,Soleado,1
2929,1,Martes,Calle 26,0,Lluvia,0
2930,0,Lunes,Autonorte,0,Soleado,0
2931,0,Domingo,NQS,0,Soleado,0
2932,0,Martes,Americas,0,Soleado,0
2933,1,Jueves,Calle 80,0,Lluvia,1
2934,0,Domingo,Eldorado,0,Nublado,0
2935,1,Sábado,Caracas,0,Lluvia,1
2936,0,Domingo,Suba,0,Lluvia,0
2937,1,Domingo,Americas,0,Soleado,0
2938,1,Viernes,Calle 80,0,Lluvia,0
2939,1,Miércoles,Americas,0,Nublado,0
2940,0,Sábado,NQS,0,Nublado,0
2941,0,Lunes,Caracas,0,Soleado,1
2942,0,Jueves,Calle 80,0,Lluvia,0
2943,0,Sábado,Suba,0,Soleado,0
2944,0,Lunes,Suba,0,Nublado,0
2945,0,Viernes,Suba,0,Lluvia,0
2946,1,Miércoles,Autonorte,0,Soleado,0
2947,1,Miércoles,Calle 80,0,Nublado,0
2948,0,Miércoles,Calle 26,0,Nublado,0
2949,0,Sábado,Suba,0,Lluvia,0
2950,1,Miércoles,NQS,0,Lluvia,1
2951,1,Sábado,Autonorte,0,Nublado,0
2952,0,Viernes,Suba,0,Lluvia,1
2953,0,Martes,Calle 80,0,Nublado,0
2954,0,Miércoles,Autonorte,0,Soleado,0
2955,0,Martes,Americas,0,Soleado,0
2956,1,Jueves,Calle 26,0,Soleado,0
2957,1,Martes,Autonorte,0,Lluvia,1
2958,0,Domingo,NQS,0,Soleado,0
2959,0,Lunes,Eldorado,0,Lluvia,0
2960,0,Sábado,Americas,0,Soleado,0
2961,0,Jueves,Autonorte,1,Nublado,0
2962,0,Domingo,Suba,0,Nublado,0
2963,1,Jueves,Eldorado,0,Nublado,0
2964,0,Lunes,Americas,0,Lluvia,0
2965,0,Viernes,Autonorte,1,Soleado,1
2966,0,Domingo,Calle 26,0,Nublado,0
2967,0,Miércoles,Calle 26,0,Soleado,0
2968,0,Viernes,Calle 26,0,Nublado,0
2969,0,Domingo,Americas,0,Soleado,0
2970,1,Lunes,Autonorte,0,Lluvia,0
2971,0,Miércoles,Suba,0,Soleado,0
2972,0,Sábado,Eldorado,0,Nublado,0
2973,0,Sábado,Autonorte,0,Nublado,0
2974,0,Sábado,Caracas,0,Lluvia,0
2975,0,Sábado,Caracas,0,Soleado,1
2976,1,Viernes,Calle 80,0,Soleado,0
2977,0,Sábado,Americas,0,Lluvia,0
2978,0,Sábado,Caracas,0,Nublado,0
2979,1,Miércoles,Suba,0,Nublado,1
2980,1,Lunes,NQS,0,Soleado,1
2981,0,Jueves,Suba,0,Lluvia,0
2982,0,Sábado,Suba,0,Soleado,0
2983,0,Domingo,Calle 80,0,Nublado,0
2984,1,Sábado,Americas,0,Soleado,1
2985,1,Lunes,Caracas,0,Nublado,0
2986,0,Martes,Eldorado,0,Nublado,0
2987,0,Viernes,NQS,0,Soleado,0
2988,1,Lunes,Autonorte,0,Nublado,1
2989,0,Lunes,Americas,0,Nublado,0
2990,0,Jueves,Suba,0,Lluvia,0
2991,1,Jueves,NQS,0,Soleado,0
2992,0,Viernes,Caracas,0,Soleado,0
2993,0,Viernes,Eldorado,0,Nublado,0
2994,0,Miércoles,Caracas,0,Lluvia,1
2995,1,Sábado,Calle 26,0,Soleado,0
2996,0,Sábado,Caracas,0,Lluvia,1
2997,0,Domingo,Caracas,0,Lluvia,1
2998,0,Lunes,Eldorado,0,Soleado,0
2999,0,Miércoles,Calle 80,0,Soleado,1
3000,0,Lunes,Autonorte,0,Lluvia,0
3001,0,Miércoles,Caracas,0,Soleado,0
3002,1,Jueves,Autonorte,0,Soleado,0
3003,0,Miércoles,Calle 80,0,Soleado,0
3004,0,Sábado,Calle 80,0,Nublado,0
3005,0,Lunes,NQS,0,Nublado,1
3006,0,Viernes,Americas,0,Nublado,1
3007,1,Martes,Autonorte,0,Lluvia,1
3008,0,Domingo,Eldorado,0,Lluvia,0
3009,0,Domingo,Autonorte,0,Lluvia,1
3010,0,Sábado,Calle 80,0,Lluvia,0
3011,0,Domingo,Americas,0,Soleado,0
3012,1,Jueves,Autonorte,0,Soleado,0
3013,1,Jueves,Calle 80,1,Lluvia,1
3014,1,Miércoles,Autonorte,0,Soleado,0
3015,0,Viernes,Suba,0,Soleado,0
3016,1,Sábado,Eldorado,0,Soleado,0
3017,0,Jueves,Suba,0,Soleado,0
3018,0,Lunes,Americas,0,Nublado,0
3019,0,Sábado,Autonorte,0,Lluvia,0
3020,0,Sábado,Eldorado,0,Soleado,0
3021,0,Sábado,Autonorte,0,Nublado,0
3022,0,Lunes,Caracas,1,Lluvia,1
3023,1,Jueves,Americas,0,Lluvia,0
3024,0,Sábado,Autonorte,0,Soleado,0
3025,0,Domingo,NQS,0,Soleado,0
3026,1,Domingo,Autonorte,0,Lluvia,0
3027,0,Lunes,Calle 26,0,Soleado,0
3028,0,Jueves,Suba,0,Nublado,0
3029,0,Sábado,Eldorado,1,Nublado,1
3030,1,Martes,Calle 80,0,Nublado,0
3031,1,Domingo,Caracas,0,Nublado,1
3032,0,Domingo,Eldorado,0,Lluvia,0
3033,0,Lunes,Caracas,0,Soleado,0
3034,0,Lunes,Caracas,0,Lluvia,1
3035,0,Domingo,NQS,0,Lluvia,0
3036,1,Martes,Calle 26,0,Lluvia,0
3037,0,Domingo,Eldorado,0,Soleado,0
3038,1,Sábado,Suba,0,Soleado,0
3039,1,Sábado,Suba,0,Lluvia,0
3040,1,Sábado,Americas,0,Lluvia,1
3041,0,Miércoles,NQS,0,Soleado,1
3042,0,Jueves,Calle 80,0,Soleado,0
3043,0,Sábado,Caracas,0,Soleado,0
3044,0,Miércoles,Eldorado,0,Soleado,1
3045,1,Jueves,Caracas,0,Soleado,0
3046,0,Jueves,Autonorte,0,Lluvia,0
3047,0,Martes,Caracas,0,Soleado,0
3048,0,Martes,Calle 26,0,Nublado,0
3049,0,Jueves,Calle 26,0,Lluvia,0
3050,0,Jueves,Autonorte,0,Nublado,0
3051,0,Jueves,Calle 80,0,Soleado,0
3052,1,Lunes,Caracas,0,Lluvia,0
3053,1,Miércoles,Calle 26,1,Nublado,0
3054,0,Martes,Eldorado,0,Nublado,0
3055,0,Jueves,NQS,0,Nublado,0
3056,0,Martes,Calle 26,0,Nublado,0
3057,0,Jueves,Americas,0,Soleado,0
3058,0,Jueves,Eldorado,0,Lluvia,0
3059,0,Martes,Calle 26,0,Lluvia,1
3060,0,Miércoles,NQS,0,Lluvia,0
3061,0,Lunes,Autonorte,0,Soleado,0
3062,0,Lunes,NQS,0,Nublado,1
3063,0,Lunes,Americas,0,Lluvia,0
3064,1,Miércoles,Autonorte,1,Lluvia,1
3065,0,Miércoles,Eldorado,0,Nublado,1
3066,0,Sábado,NQS,0,Soleado,1
3067,0,Sábado,Eldorado,0,Nublado,0
3068,1,Miércoles,NQS,0,Nublado,1
3069,1,Martes,Caracas,0,Soleado,0
3070,0,Miércoles,Suba,0,Nublado,0
3071,0,Jueves,Suba,0,Nublado,0
3072,0,Miércoles,Autonorte,0,Lluvia,1
3073,0,Martes,NQS,0,Soleado,0
3074,0,Sábado,Calle 26,0,Soleado,0
3075,1,Miércoles,Americas,0,Soleado,1
3076,1,Lunes,Calle 80,0,Soleado,0
3077,1,Domingo,Suba,0,Soleado,1
3078,0,Martes,Calle 26,1,Nublado,0
3079,1,Miércoles,Caracas,0,Lluvia,1
3080,0,Viernes,Suba,0,Lluvia,1
3081,0,Martes,NQS,0,Nublado,0
3082,0,Viernes,NQS,0,Soleado,0
3083,0,Sábado,Calle 26,0,Soleado,0
3084,0,Viernes,NQS,0,Soleado,1
3085,1,Miércoles,Suba,0,Lluvia,1
3086,0,Martes,Calle 26,0,Nublado,0
3087,0,Miércoles,Eldorado,1,Soleado,0
3088,0,Lunes,Calle 26,0,Lluvia,1
3089,1,Domingo,Caracas,0,Soleado,1
3090,0,Miércoles,Eldorado,0,Nublado,0
3091,0,Sábado,Calle 26,0,Soleado,0
3092,1,Viernes,Suba,0,Soleado,0
3093,1,Domingo,NQS,0,Nublado,1
3094,0,Miércoles,Caracas,0,Nublado,0
3095,0,Domingo,Caracas,1,Nublado,1
3096,0,Viernes,Calle 80,0,Lluvia,0
3097,0,Jueves,Caracas,0,Soleado,0
3098,0,Sábado,NQS,0,Nublado,0
3099,0,Sábado,Eldorado,0,Lluvia,0
3100,0,Viernes,Caracas,0,Lluvia,1
3101,0,Martes,Calle 80,0,Lluvia,1
3102,1,Lunes,Suba,0,Nublado,0
3103,0,Viernes,Calle 26,0,Nublado,0
3104,1,Martes,Calle 26,0,Soleado,1
3105,0,Viernes,NQS,0,Nublado,1
3106,0,Martes,Calle 80,0,Lluvia,0
3107,0,Miércoles,Eldorado,0,Soleado,0
3108,0,Lunes,Eldorado,0,Soleado,0
3109,1,Sábado,Calle 26,0,Nublado,0
3110,0,Domingo,Caracas,1,Nublado,1
3111,1,Miércoles,Suba,0,Soleado,1
3112,0,Jueves,Calle 26,0,Nublado,1
3113,0,Martes,Caracas,0,Nublado,0
3114,1,Domingo,Eldorado,0,Soleado,0
3115,0,Sábado,Calle 80,0,Nublado,0
3116,1,Miércoles,NQS,0,Lluvia,1
3117,0,Martes,Eldorado,0,Soleado,0
3118,1,Jueves,Autonorte,0,Lluvia,0
3119,0,Viernes,Calle 26,0,Soleado,1
3120,0,Miércoles,Americas,0,Nublado,0
3121,0,Domingo,Eldorado,0,Lluvia,1
3122,1,Lunes,Suba,0,Soleado,0
3123,0,Miércoles,Americas,0,Soleado,0
3124,0,Miércoles,Autonorte,0,Lluvia,0
3125,0,Lunes,NQS,0,Nublado,0
3126,1,Sábado,NQS,0,Nublado,1
3127,0,Lunes,Eldorado,0,Soleado,1
3128,1,Viernes,Autonorte,0,Soleado,0
3129,0,Lunes,Eldorado,0,Soleado,0
3130,1,Sábado,Americas,0,Nublado,0
3131,0,Sábado,Caracas,0,Soleado,0
3132,0,Miércoles,Suba,0,Lluvia,1
3133,0,Viernes,NQS,0,Soleado,0
3134,1,Miércoles,Americas,0,Soleado,0
3135,0,Sábado,Calle 26,0,Nublado,0
3136,0,Domingo,NQS,0,Lluvia,0
3137,1,Miércoles,Calle 80,0,Soleado,1
3138,0,Martes,Calle 80,0,Lluvia,0
3139,0,Jueves,Caracas,0,Lluvia,1
3140,0,Miércoles,Suba,0,Soleado,0
3141,1,Lunes,Suba,0,Nublado,0
3142,0,Jueves,Americas,0,Soleado,0
3143,0,Viernes,Americas,0,Lluvia,0
3144,0,Viernes,Calle 80,0,Lluvia,0
3145,0,Jueves,Eldorado,0,Lluvia,0
3146,1,Sábado,Calle 80,0,Nublado,1
3147,1,Domingo,Autonorte,0,Soleado,1
3148,0,Domingo,Americas,0,Lluvia,0
3149,0,Lunes,Suba,0,Lluvia,0
3150,1,Viernes,NQS,0,Soleado,0
3151,1,Jueves,Suba,0,Lluvia,0
3152,0,Jueves,Caracas,0,Soleado,0
3153,0,Jueves,NQS,1,Soleado,0
3154,0,Viernes,Caracas,0,Soleado,0
3155,0,Domingo,Americas,0,Soleado,0
3156,0,Domingo,Eldorado,0,Nublado,0
3157,1,Sábado,NQS,0,Lluvia,0
3158,1,Viernes,Americas,0,Soleado,0
3159,0,Miércoles,Autonorte,0,Soleado,0
3160,0,Domingo,Caracas,0,Lluvia,1
3161,0,Jueves,Eldorado,0,Lluvia,1
3162,0,Martes,Autonorte,0,Soleado,0
3163,1,Domingo,Caracas,0,Soleado,1
3164,1,Viernes,Calle 26,0,Lluvia,0
3165,0,Lunes,Caracas,0,Lluvia,1
3166,0,Miércoles,Suba,0,Nublado,0
3167,1,Lunes,NQS,0,Soleado,0
3168,0,Martes,Eldorado,0,Nublado,0
3169,0,Jueves,Caracas,0,Lluvia,0
3170,0,Miércoles,Americas,0,Nublado,0
3171,0,Viernes,NQS,0,Lluvia,0
3172,0,Sábado,Caracas,0,Nublado,0
3173,0,Domingo,Eldorado,0,Nublado,0
3174,1,Sábado,Eldorado,0,Lluvia,1
3175,0,Martes,NQS,0,Lluvia,1
3176,0,Domingo,NQS,0,Soleado,0
3177,1,Sábado,Caracas,0,Soleado,0
3178,1,Viernes,NQS,0,Lluvia,0
3179,1,Viernes,Suba,0,Soleado,0
3180,0,Martes,Calle 80,0,Lluvia,0
3181,0,Martes,Caracas,0,Soleado,1
3182,0,Domingo,NQS,0,Soleado,1
3183,0,Sábado,Autonorte,0,Nublado,0
3184,0,Domingo,Eldorado,0,Lluvia,0
3185,0,Miércoles,Autonorte,0,Nublado,0
3186,0,Lunes,Calle 80,1,Soleado,0
3187,1,Jueves,Americas,0,Nublado,0
3188,0,Jueves,Caracas,0,Soleado,1
3189,0,Jueves,Eldorado,0,Nublado,1
3190,0,Lunes,Eldorado,0,Lluvia,1
3191,0,Domingo,Caracas,0,Soleado,0
3192,1,Jueves,Suba,0,Soleado,0
3193,0,Sábado,Eldorado,0,Nublado,0
3194,0,Sábado,Americas,0,Soleado,0
3195,1,Jueves,Suba,0,Soleado,0
3196,1,Miércoles,Americas,0,Soleado,0
3197,0,Miércoles,Autonorte,0,Lluvia,0
3198,0,Sábado,Autonorte,0,Nublado,0
3199,0,Sábado,Suba,0,Nublado,0
3200,0,Martes,Calle 80,0,Lluvia,0
3201,1,Miércoles,Americas,0,Nublado,0
3202,0,Martes,Calle 26,0,Nublado,0
3203,0,Domingo,Calle 80,0,Soleado,0
3204,1,Sábado,Americas,0,Nublado,1
3205,0,Domingo,Calle 80,0,Soleado,0
3206,0,Martes,Caracas,1,Soleado,1
3207,1,Lunes,Suba,0,Soleado,1
3208,0,Viernes,Americas,0,Soleado,0
3209,0,Viernes,Eldorado,1,Lluvia,1
3210,0,Martes,Calle 26,0,Nublado,0
3211,0,Miércoles,Suba,0,Nublado,0
3212,0,Jueves,Americas,0,Soleado,0
3213,0,Viernes,Eldorado,0,Lluvia,0
3214,1,Viernes,Calle 26,1,Soleado,1
3215,0,Viernes,Calle 26,0,Soleado,0
3216,0,Domingo,Calle 26,1,Lluvia,0
3217,0,Miércoles,Americas,0,Soleado,0
3218,0,Lunes,Eldorado,0,Nublado,0
3219,1,Domingo,Calle 26,0,Soleado,1
3220,1,Martes,Eldorado,0,Soleado,0
3221,1,Martes,Autonorte,1,Soleado,1
3222,0,Jueves,NQS,0,Lluvia,0
3223,1,Viernes,Caracas,0,Nublado,1
3224,0,Sábado,Caracas,0,Nublado,1
3225,0,Lunes,Autonorte,0,Nublado,0
3226,0,Lunes,Eldorado,0,Lluvia,0
3227,1,Domingo,Calle 26,0,Soleado,0
3228,1,Domingo,Suba,0,Soleado,0
3229,0,Martes,Autonorte,0,Lluvia,0
3230,1,Jueves,Americas,0,Lluvia,1
3231,0,Viernes,Caracas,0,Nublado,0
3232,0,Sábado,Americas,0,Soleado,0
3233,1,Domingo,Eldorado,1,Soleado,1
3234,0,Viernes,Eldorado,0,Lluvia,1
3235,0,Jueves,Suba,0,Nublado,1
3236,0,Miércoles,NQS,0,Soleado,0
3237,0,Martes,Caracas,0,Soleado,1
3238,0,Viernes,Caracas,0,Lluvia,0
3239,0,Jueves,Eldorado,0,Soleado,0
3240,0,Lunes,Calle 26,0,Soleado,0
3241,0,Domingo,Eldorado,0,Soleado,0
3242,0,Sábado,Calle 26,0,Nublado,0
3243,0,Domingo,Suba,0,Lluvia,1
3244,1,Domingo,Calle 80,1,Nublado,0
3245,0,Domingo,Suba,0,Lluvia,0
3246,1,Martes,NQS,0,Soleado,1
3247,0,Martes,Caracas,0,Lluvia,0
3248,0,Lunes,Calle 26,0,Lluvia,0
3249,1,Miércoles,Autonorte,0,Lluvia,1
3250,0,Lunes,Caracas,0,Soleado,0
3251,0,Martes,Calle 26,0,Nublado,0
3252,0,Viernes,Americas,0,Nublado,0
3253,1,Viernes,NQS,0,Lluvia,1
3254,0,Miércoles,Autonorte,0,Soleado,0
3255,0,Viernes,Eldorado,0,Nublado,0
3256,0,Domingo,Autonorte,0,Lluvia,0
3257,0,Miércoles,Eldorado,0,Nublado,0
3258,1,Miércoles,Autonorte,0,Lluvia,0
3259,0,Domingo,Caracas,0,Nublado,0
3260,1,Jueves,Calle 80,0,Soleado,0
3261,0,Viernes,Eldorado,0,Soleado,0
3262,0,Sábado,Calle 26,1,Nublado,1
3263,0,Sábado,Eldorado,0,Soleado,0
3264,0,Jueves,Autonorte,0,Lluvia,0
3265,0,Jueves,Calle 26,0,Soleado,0
3266,0,Miércoles,Americas,1,Soleado,0
3267,0,Miércoles,Calle 80,0,Lluvia,1
3268,1,Viernes,Americas,0,Soleado,1
3269,1,Viernes,NQS,1,Soleado,1
3270,0,Sábado,Suba,0,Soleado,0
3271,0,Martes,Calle 26,0,Lluvia,1
3272,0,Martes,Calle 26,0,Nublado,0
3273,0,Domingo,Calle 80,0,Nublado,0
3274,0,Martes,NQS,0,Lluvia,1
3275,0,Sábado,Americas,0,Soleado,0
3276,1,Miércoles,NQS,0,Soleado,1
3277,1,Viernes,NQS,0,Soleado,0
3278,0,Lunes,Suba,0,Nublado,0
3279,1,Domingo,Suba,0,Soleado,1
3280,0,Domingo,Calle 80,0,Lluvia,0
3281,0,Sábado,NQS,0,Lluvia,0
3282,0,Sábado,Autonorte,0,Nublado,0
3283,0,Lunes,Calle 80,0,Nublado,0
3284,1,Jueves,Eldorado,0,Soleado,0
3285,1,Jueves,Eldorado,0,Lluvia,1
3286,1,Miércoles,Calle 26,0,Soleado,1
3287,0,Domingo,Calle 26,0,Soleado,0
3288,0,Viernes,Eldorado,0,Soleado,0
3289,0,Miércoles,Suba,0,Soleado,1
3290,0,Lunes,Autonorte,0,Soleado,0
3291,0,Jueves,Calle 80,0,Nublado,0
3292,0,Lunes,Calle 26,0,Lluvia,0
3293,0,Miércoles,Caracas,0,Lluvia,0
3294,1,Jueves,Suba,0,Nublado,1
3295,0,Martes,Caracas,0,Soleado,0
3296,0,Lunes,Calle 80,0,Lluvia,0
3297,0,Miércoles,NQS,0,Lluvia,1
3298,1,Sábado,Suba,0,Nublado,1
3299,0,Martes,Eldorado,0,Lluvia,0
3300,0,Viernes,Calle 26,0,Soleado,0
3301,0,Miércoles,Calle 80,0,Soleado,0
3302,0,Sábado,Caracas,0,Nublado,0
3303,0,Lunes,NQS,0,Soleado,1
3304,0,Lunes,Caracas,1,Nublado,0
3305,0,Jueves,Calle 26,1,Nublado,0
3306,0,Miércoles,Suba,0,Lluvia,1
3307,1,Miércoles,Autonorte,0,Lluvia,1
3308,0,Sábado,Calle 26,0,Lluvia,1
3309,1,Lunes,Caracas,0,Nublado,1
3310,1,Martes,Americas,0,Nublado,0
3311,1,Miércoles,Calle 80,0,Lluvia,1
3312,0,Miércoles,Suba,0,Nublado,0
3313,1,Martes,Americas,1,Nublado,1
3314,1,Martes,Suba,0,Lluvia,1
3315,0,Lunes,Suba,0,Soleado,0
3316,0,Sábado,Suba,0,Lluvia,0
3317,1,Domingo,Calle 80,0,Soleado,0
3318,0,Jueves,Autonorte,0,Lluvia,0
3319,1,Sábado,Caracas,0,Lluvia,0
3320,0,Lunes,Autonorte,0,Soleado,0
3321,0,Martes,Eldorado,0,Soleado,0
3322,1,Lunes,NQS,0,Lluvia,0
3323,0,Martes,NQS,0,Nublado,0
3324,0,Viernes,Eldorado,0,Nublado,0
3325,1,Jueves,Suba,0,Soleado,1
3326,0,Domingo,Calle 80,0,Soleado,0
3327,0,Domingo,Caracas,0,Lluvia,0
3328,0,Jueves,Calle 80,0,Soleado,0
3329,0,Sábado,Suba,0,Nublado,0
3330,0,Domingo,Caracas,0,Lluvia,0
3331,0,Sábado,NQS,0,Lluvia,1
3332,1,Lunes,Calle 26,0,Lluvia,1
3333,0,Miércoles,Autonorte,0,Soleado,0
3334,1,Viernes,Calle 80,0,Lluvia,0
3335,0,Domingo,Caracas,0,Soleado,0
3336,1,Lunes,Calle 26,0,Soleado,1
3337,0,Viernes,Caracas,0,Soleado,0
3338,0,Lunes,NQS,0,Lluvia,1
3339,1,Sábado,NQS,0,Soleado,1
3340,0,Viernes,Calle 80,1,Lluvia,1
3341,0,Jueves,Caracas,0,Nublado,1
3342,0,Lunes,Eldorado,0,Nublado,1
3343,0,Martes,NQS,0,Nublado,1
3344,1,Domingo,Caracas,0,Nublado,1
3345,1,Martes,Autonorte,0,Lluvia,0
3346,1,Lunes,Suba,0,Soleado,0
3347,0,Martes,Americas,0,Lluvia,0
3348,0,Jueves,Americas,0,Lluvia,0
3349,1,Domingo,Caracas,0,Nublado,0
3350,0,Domingo,Suba,0,Lluvia,0
3351,0,Viernes,Suba,0,Soleado,0
3352,0,Domingo,Autonorte,0,Lluvia,0
3353,1,Viernes,Eldorado,0,Soleado,0
3354,0,Miércoles,Autonorte,0,Nublado,0
3355,0,Domingo,NQS,0,Nublado,0
3356,0,Miércoles,Suba,0,Lluvia,1
3357,1,Martes,Suba,0,Nublado,0
3358,0,Viernes,Eldorado,0,Soleado,0
3359,0,Domingo,Americas,0,Lluvia,0
3360,0,Miércoles,Eldorado,0,Soleado,0
3361,0,Lunes,Caracas,0,Lluvia,0
3362,0,Martes,Calle 80,0,Nublado,0
3363,0,Lunes,Calle 80,0,Lluvia,1
3364,0,Jueves,Eldorado,0,Soleado,0
3365,1,Sábado,Americas,0,Lluvia,1
3366,0,Sábado,Calle 80,0,Lluvia,0
3367,0,Miércoles,NQS,0,Lluvia,1
3368,0,Domingo,NQS,0,Soleado,0
3369,0,Jueves,Eldorado,0,Nublado,0
3370,0,Sábado,Caracas,0,Nublado,0
3371,1,Jueves,Autonorte,0,Lluvia,0
3372,0,Domingo,Americas,0,Lluvia,0
3373,0,Martes,Calle 26,0,Lluvia,0
3374,0,Martes,Calle 26,0,Nublado,0
3375,0,Jueves,Caracas,0,Soleado,0
3376,1,Miércoles,Caracas,0,Soleado,1
3377,0,Jueves,Eldorado,0,Soleado,0
3378,1,Jueves,Calle 26,0,Nublado,1
3379,0,Miércoles,Americas,0,Soleado,0
3380,0,Domingo,NQS,0,Nublado,0
3381,0,Lunes,Americas,0,Soleado,0
3382,1,Martes,Calle 80,0,Lluvia,1
3383,0,Martes,NQS,0,Lluvia,0
3384,0,Viernes,Calle 80,0,Lluvia,0
3385,1,Jueves,Caracas,0,Soleado,0
3386,0,Lunes,Autonorte,0,Lluvia,0
3387,1,Jueves,Suba,0,Nublado,0
3388,0,Viernes,Calle 26,0,Soleado,0
3389,0,Viernes,Eldorado,0,Nublado,0
3390,0,Lunes,Calle 26,0,Soleado,0
3391,0,Miércoles,Caracas,0,Soleado,0
3392,1,Jueves,Americas,0,Lluvia,0
3393,1,Lunes,Autonorte,0,Lluvia,0
3394,1,Viernes,Eldorado,0,Nublado,0
3395,1,Miércoles,Suba,0,Soleado,0
3396,1,Sábado,Caracas,0,Soleado,1
3397,0,Miércoles,Calle 26,0,Nublado,0
3398,0,Domingo,NQS,1,Lluvia,0
3399,0,Sábado,NQS,0,Nublado,0
3400,0,Lunes,Americas,0,Lluvia,0
3401,0,Miércoles,Eldorado,0,Lluvia,0
3402,1,Jueves,Calle 80,0,Nublado,1
3403,0,Domingo,Calle 80,0,Lluvia,0
3404,0,Lunes,Suba,0,Nublado,0
3405,0,Miércoles,Calle 80,0,Soleado,0
3406,0,Miércoles,Calle 26,0,Nublado,0
3407,0,Jueves,Autonorte,0,Lluvia,1
3408,0,Jueves,Caracas,0,Nublado,0
3409,1,Sábado,Americas,0,Lluvia,0
3410,1,Jueves,Eldorado,0,Nublado,0
3411,0,Jueves,Calle 26,0,Nublado,0
3412,0,Miércoles,NQS,0,Nublado,0
3413,1,Martes,Calle 26,0,Lluvia,0
3414,1,Lunes,Calle 80,0,Nublado,1
3415,0,Jueves,Caracas,1,Nublado,0
3416,0,Martes,Suba,0,Lluvia,0
3417,0,Martes,Caracas,0,Lluvia,0
3418,0,Martes,Autonorte,0,Lluvia,1
3419,1,Viernes,Suba,0,Soleado,1
3420,0,Jueves,Eldorado,0,Nublado,0
3421,1,Viernes,Calle 80,0,Nublado,1
3422,1,Lunes,Calle 26,0,Lluvia,0
3423,1,Jueves,Calle 80,0,Nublado,1
3424,0,Viernes,Calle 80,0,Lluvia,0
3425,0,Miércoles,Eldorado,0,Lluvia,1
3426,1,Jueves,Calle 26,0,Lluvia,0
3427,1,Lunes,Calle 80,0,Soleado,1
3428,1,Domingo,Autonorte,0,Lluvia,0
3429,1,Martes,Calle 26,0,Nublado,1
3430,0,Miércoles,Caracas,0,Lluvia,0
3431,0,Jueves,Americas,0,Lluvia,0
3432,0,Sábado,Autonorte,0,Soleado,0
3433,1,Jueves,Calle 26,0,Soleado,1
3434,1,Domingo,NQS,0,Soleado,1
3435,0,Sábado,Suba,0,Soleado,0
3436,1,Viernes,Calle 80,0,Lluvia,0
3437,0,Sábado,Caracas,0,Lluvia,0
3438,0,Jueves,Americas,0,Lluvia,0
3439,1,Viernes,Caracas,0,Lluvia,0
3440,1,Lunes,NQS,0,Nublado,1
3441,0,Sábado,Suba,0,Nublado,0
3442,0,Viernes,Calle 80,0,Nublado,0
3443,1,Miércoles,Suba,0,Soleado,0
3444,1,Miércoles,NQS,0,Lluvia,1
3445,0,Miércoles,Americas,0,Lluvia,0
3446,0,Lunes,Calle 80,0,Nublado,0
3447,1,Martes,Caracas,0,Nublado,1
3448,1,Sábado,Eldorado,0,Lluvia,1
3449,1,Miércoles,Autonorte,0,Lluvia,1
3450,1,Miércoles,Autonorte,0,Lluvia,0
3451,0,Sábado,Eldorado,0,Nublado,0
3452,0,Martes,Suba,0,Nublado,0
3453,0,Jueves,Calle 80,0,Nublado,0
3454,0,Jueves,Calle 26,0,Lluvia,1
3455,0,Jueves,Suba,0,Soleado,0
3456,0,Sábado,Autonorte,0,Soleado,0
3457,0,Sábado,Calle 80,0,Lluvia,0
